timestamp,temperature,humidity,wind_speed,wind_gust,pressure,precipitation,visibility
2022-01-01 00:00:00,27.483570765056164,66.80524873065757,8.094370505822203,17.568870174485678,1014.4758751959257,0.0,11.16315258875565
2022-01-01 01:00:00,24.308678494144075,75.80685342614105,13.440088603323321,15.731930164766208,1015.1449056023456,0.0,15.659102234297244
2022-01-01 02:00:00,28.23844269050346,52.121206615550214,3.459129450190357,6.2748236707287255,1003.730362760379,0.7600607762590855,7.5256530866487426
2022-01-01 03:00:00,32.61514928204013,90.43273728874784,4.25352197478529,24.429394275562192,1020.9758419733488,1.0592157309712522,12.377419572108163
2022-01-01 04:00:00,23.829233126383322,34.29249672254793,8.507823521762768,9.799693501223418,1007.6471550550408,0.0,12.001865486528553
2022-01-01 05:00:00,23.8293152152541,86.83114223258043,3.1719814833116278,18.08732555305952,1012.884086946597,0.0,10.579016944192928
2022-01-01 06:00:00,32.896064077536955,64.32221707362257,0.4976486052166944,8.368455612185834,1000.881170494231,1.5672992201654956,9.693299211431539
2022-01-01 07:00:00,28.837173645764544,80.0386972140739,2.532614201901227,32.37352150224418,1013.3989397759892,0.0,9.180152441426358
2022-01-01 08:00:00,22.65262807032524,70.4576065143892,8.786427057756166,24.275119436729668,1014.9017748155954,0.0,12.49068639106509
2022-01-01 09:00:00,27.712800217929825,70.19051616366202,13.152654081627375,9.579105391343354,1013.3622995009148,0.0,11.435483131513939
2022-01-01 10:00:00,22.682911535937688,73.31381714039782,13.25683267196413,15.619224165188529,1005.1968712626887,1.032424329145134,10.99852135344758
2022-01-01 11:00:00,22.671351232148716,77.13581433631668,17.939577162695457,7.795408562900949,1024.2793693299657,3.143222968403211,11.61566547856492
2022-01-01 12:00:00,26.20981135783017,60.067537601191404,10.508325587854301,12.508096302482082,1018.8344034539736,2.0311897109649975,9.797595468109694
2022-01-01 13:00:00,15.43359877671101,80.52198695789355,11.18100256164414,17.96062378687025,1011.6109947937807,0.0,12.373300058493143
2022-01-01 14:00:00,16.375410837434835,48.73294064631825,8.747964814858278,20.915331249832526,1011.5192923485391,0.0,7.943245418147371
2022-01-01 15:00:00,22.188562353795135,64.92004140010813,8.990867671319956,6.331293902722489,1005.6185474089422,1.632009917271254,10.330997413842672
2022-01-01 16:00:00,19.93584439832788,77.53954886408415,20.40272665797606,9.760097114625598,1006.771774996345,0.0,9.896224609955372
2022-01-01 17:00:00,26.571236662976368,79.92526369423834,11.30675718627516,21.592357576607537,1027.5685480368963,3.2376512156584547,9.386210811180904
2022-01-01 18:00:00,20.459879622393945,71.91183272392101,11.741371345470608,24.267390535463722,1009.4167797251345,0.0,10.240181545769136
2022-01-01 19:00:00,17.938481493323543,59.09911343066396,4.274428485415168,9.588110405726145,1040.639138828656,1.2096654380529188,8.247765482629816
2022-01-01 20:00:00,32.32824384460777,78.45061667553055,12.05211137452534,21.69798641434019,1001.4035328461217,0.0,17.707536393830136
2022-01-01 21:00:00,23.871118497567323,54.9595064132187,13.291659896617322,6.350852592156803,1016.6877494143591,0.43652647636224196,13.538444906698803
2022-01-01 22:00:00,25.33764102343962,91.27113610623367,15.551550639689328,12.917492613757858,1015.2620678690787,0.17168020486870572,13.51571574058801
2022-01-01 23:00:00,17.87625906893272,63.72993653750504,13.150422624507508,6.989143846299756,1013.3625307885568,0.0,11.896013693712538
2022-01-02 00:00:00,22.278086377374088,41.90561458691059,9.366308859580084,12.159848611439147,997.079222659956,1.0715731851090322,12.882784430608943
2022-01-02 01:00:00,25.55461294854933,47.07974797975172,9.152883435683956,28.36490601146312,999.2877300769128,0.0,12.834419917634673
2022-01-02 02:00:00,19.245032112888488,65.65465455319381,9.639596606155486,14.615693394167153,1014.9557247986106,1.1662552673883428,9.21091345596082
2022-01-02 03:00:00,26.87849009172836,67.09737906989079,10.535935217804516,13.026479730650184,1002.7593695237354,0.0,9.16295300997983
2022-01-02 04:00:00,21.996806550405974,94.54485027426642,16.338252204030894,11.046579174813335,1025.0905018066637,0.0,7.64464828211686
2022-01-02 05:00:00,23.541531251033618,49.42250993578661,15.363197746006037,12.901273449749771,1010.7602506830021,1.1132105463156279,12.131041905761254
2022-01-02 06:00:00,21.991466938853016,65.59193298955896,13.764554768628901,9.340445444748886,1015.5500668113198,0.0,4.913777917540474
2022-01-02 07:00:00,34.26139092254469,49.10867889376915,20.146049902351493,15.957625719605481,1012.5954724924427,2.3427536258000075,11.177650208905686
2022-01-02 08:00:00,24.93251387631033,57.61017720179895,-3.2811918763841277,14.771842125710425,1012.3180277198974,0.5906242586704307,9.013737980763711
2022-01-02 09:00:00,19.711445355220498,90.25958045104007,7.699707128369846,11.79814613755875,1028.2077782502784,3.96575609973501,5.0951521442006
2022-01-02 10:00:00,29.112724560515943,47.95495665266014,9.943636904428086,11.183117865779836,1023.8433672304295,0.0,10.838209817948375
2022-01-02 11:00:00,18.895781750144888,73.8056363610175,6.638852630195135,16.279853113318055,1014.5431949340599,0.5463329704957817,9.188952745790656
2022-01-02 12:00:00,26.044317975023777,70.89361038521588,5.351246376738045,9.89472336749306,1019.7495592046286,0.0,11.222812491432325
2022-01-02 13:00:00,15.201649380601122,64.63742860462688,1.4142017981839654,13.31905318111477,1024.7311418659385,0.011363538246629922,8.454566842044017
2022-01-02 14:00:00,18.359069755507846,72.79154934787607,8.443356939578688,11.841469813345185,1007.0217432161548,1.1111309545859624,5.666502961116077
2022-01-02 15:00:00,25.984306179345616,47.59969427085067,14.470135269209155,-0.44267304512234773,997.4503817578195,3.236815536747961,9.542341423094618
2022-01-02 16:00:00,28.692332899977053,89.84483761705336,13.869681711521364,21.020641889938418,1018.5302058508556,2.861989682062218,7.392104758955997
2022-01-02 17:00:00,25.85684140594985,93.87268242685282,6.239350568796491,2.171437847395719,1025.4597928589203,1.5620804646726818,4.410808771394741
2022-01-02 18:00:00,24.421758588058797,65.7065704663897,11.101225392658431,2.622018482723128,995.8531673318766,0.0,12.548906489844818
2022-01-02 19:00:00,23.494481522053555,101.34659195920331,16.787999076080457,21.26735845695069,1006.9368467496241,0.0,8.178741126408244
2022-01-02 20:00:00,17.607390048162863,59.014581026751195,2.3996647732738365,7.240747452578885,1010.5858824216008,1.1689360627602525,9.579068810893654
2022-01-02 21:00:00,21.400778958026457,71.00647990784421,9.205820098137353,0.46461775042259745,1003.1751365303211,0.0,3.3746907250396863
2022-01-02 22:00:00,22.696806145201062,86.4783359566177,11.432481454044698,24.36162883073211,1011.553811150314,0.0,8.723657843447256
2022-01-02 23:00:00,30.285611131094576,58.11493309665636,10.050076700183952,10.533865189226862,1001.8651327584072,0.3209961507014175,12.103684400813036
2022-01-03 00:00:00,26.71809144784231,44.27676411680842,14.253166970086971,23.503127621270362,1009.8091290734194,3.6407325967765973,3.8788527242209447
2022-01-03 01:00:00,16.18479922318633,40.82424401571719,2.5108698516906713,8.593102956674105,1019.9936712721712,0.0,9.575617861329977
2022-01-03 02:00:00,26.620419846973974,95.91239845853988,4.970906696012935,3.4956295871729246,992.3051236984495,0.0,7.867880564693113
2022-01-03 03:00:00,23.074588597918417,57.06463024041834,13.410206713479978,12.74849223836327,1002.4889966295942,1.5412920538103245,12.203019342755606
2022-01-03 04:00:00,21.615389998470206,62.21394854872252,1.4888796945249254,6.54396547776145,1027.0069190397553,2.0897649139127297,8.563242774977994
2022-01-03 05:00:00,28.05838144420434,48.308538825184186,14.058839205166382,17.829775838357854,1004.7567891518702,4.557250181358507,11.400910924291285
2022-01-03 06:00:00,30.154997612479754,79.22508918993782,12.249090781159566,19.73309325784399,987.0142044320576,0.0,11.874075089875815
2022-01-03 07:00:00,29.656400595580994,53.27660211163123,13.709598698526804,21.50795028351706,1014.7118014657458,0.0,8.994788024939929
2022-01-03 08:00:00,20.803912383886807,57.63105458508017,7.65355173620148,12.81866866277839,1012.2524716759924,0.7052145435177231,11.470161340346007
2022-01-03 09:00:00,23.453938120743928,69.4928062912424,12.549192183567259,24.662359389121583,1014.4813479835792,1.0487033358686264,9.233937115302883
2022-01-03 10:00:00,26.65631715701782,49.039311091316414,4.138562149246065,8.506246773427616,1013.5738670290525,1.1568034361062551,11.028517492605578
2022-01-03 11:00:00,29.877725635611796,62.32126595728662,7.927475287668403,15.938711834267592,1025.7291503471954,0.0,7.153540047275152
2022-01-03 12:00:00,22.60412881077355,86.03314384254905,10.181694701387666,14.03149064595853,1005.969382039918,0.8565293315717899,7.168004062837843
2022-01-03 13:00:00,24.071705116680914,71.42381596275295,5.506252877215451,28.808382715361496,1012.0619419114076,0.21329652184007764,6.501583754912359
